time,x,y,action,interactions,target_obj
2023-07-07 19:22:46.513606,422,54,sitting,reading,book
2023-07-07 19:22:46.721107,422,54,sitting,reading,book
2023-07-07 19:22:46.927464,423,53,sitting,reading,book
2023-07-07 19:22:47.134867,421,54,sitting,reading,book
2023-07-07 19:22:47.340756,418,56,sitting,none,none
2023-07-07 19:22:47.547205,417,62,sitting,reading,book
2023-07-07 19:22:47.755740,417,62,sitting,reading,book
2023-07-07 19:22:47.960821,415,69,sitting,reading,book
2023-07-07 19:22:48.165566,410,73,sitting,reading,book
2023-07-07 19:22:48.373472,412,76,sitting,reading,book
2023-07-07 19:22:48.582211,402,74,sitting,none,none
2023-07-07 19:22:48.788860,404,79,standing,reading,book
2023-07-07 19:22:48.994403,371,69,walking,none,none
2023-07-07 19:22:49.200567,347,57,walking,none,none
2023-07-07 19:22:49.405598,351,44,walking,none,none
2023-07-07 19:22:49.610171,350,40,sitting,none,none
2023-07-07 19:22:49.814550,348,41,sitting,none,none
2023-07-07 19:22:50.019723,345,39,sitting,none,none
2023-07-07 19:22:50.230001,352,49,walking,none,none
2023-07-07 19:22:50.436221,350,53,walking,none,none
2023-07-07 19:22:50.641598,342,77,walking,none,none
2023-07-07 19:22:50.846614,337,67,walking,none,none
2023-07-07 19:22:51.051654,327,59,walking,none,none
2023-07-07 19:22:51.256551,303,61,walking,none,none
2023-07-07 19:22:51.461317,258,65,walking,none,none
2023-07-07 19:22:51.667137,221,48,walking,none,none
2023-07-07 19:22:51.875162,207,47,walking,none,none
2023-07-07 19:22:52.086440,191,53,walking,none,none
2023-07-07 19:22:52.291423,152,67,walking,none,none
2023-07-07 19:22:52.497136,130,63,walking,none,none
2023-07-07 19:22:52.702438,108,70,walking,none,none
2023-07-07 19:22:52.907275,92,84,walking,none,none
2023-07-07 19:22:53.111747,72,102,walking,none,none
2023-07-07 19:22:53.316174,71,126,walking,none,none
2023-07-07 19:22:53.522413,66,157,walking,none,none
2023-07-07 19:22:53.729523,59,174,walking,none,none
2023-07-07 19:22:53.936121,70,198,walking,none,none
2023-07-07 19:22:54.141123,67,222,walking,none,none
2023-07-07 19:22:54.346184,70,252,walking,none,none
2023-07-07 19:22:54.551152,81,290,sitting,none,none
2023-07-07 19:22:54.756000,79,295,laying,none,none
2023-07-07 19:22:54.960593,78,321,laying,none,none
2023-07-07 19:22:55.165275,76,338,sitting,none,none
2023-07-07 19:22:55.371616,74,348,sitting,none,none
2023-07-07 19:22:55.579740,75,344,sitting,none,none
2023-07-07 19:22:55.786683,55,427,sitting,none,none
2023-07-07 19:22:55.991706,55,427,sitting,none,none
2023-07-07 19:22:56.197080,80,343,laying,none,none
2023-07-07 19:22:56.403207,80,343,laying,none,none
2023-07-07 19:22:57.835827,50,389,laying,none,none
2023-07-07 19:22:58.040497,50,413,laying,none,none
2023-07-07 19:22:58.245728,50,440,sitting,none,none
2023-07-07 19:22:58.450823,50,440,sitting,none,none
2023-07-07 19:23:02.540006,68,380,sitting,none,none
2023-07-07 19:23:02.745552,68,380,sitting,none,none
2023-07-07 19:23:03.362997,15,478,sitting,none,none
2023-07-07 19:23:03.570234,15,478,sitting,none,none
2023-07-07 19:23:04.594383,0,434,sitting,none,none
2023-07-07 19:23:04.799159,0,406,sitting,none,none
2023-07-07 19:23:05.004835,8,362,sitting,none,none
2023-07-07 19:23:05.211362,7,330,walking,none,none
2023-07-07 19:23:05.419405,11,286,sitting,none,none
2023-07-07 19:23:05.624860,7,269,standing,none,none
2023-07-07 19:23:05.832314,4,258,standing,none,none
2023-07-07 19:23:06.241705,2,204,walking,none,none
2023-07-07 19:23:06.446032,2,204,walking,none,none
2023-07-07 19:23:06.650401,14,165,walking,none,none
2023-07-07 19:23:06.856920,19,146,walking,none,none
2023-07-07 19:23:07.066549,27,124,walking,none,none
2023-07-07 19:23:07.273759,44,88,walking,none,none
2023-07-07 19:23:07.479146,77,58,walking,none,none
2023-07-07 19:23:07.684605,88,54,standing,none,none
2023-07-07 19:23:07.890499,121,33,walking,none,none
2023-07-07 19:23:08.095219,132,35,standing,none,none
2023-07-07 19:23:08.300308,155,26,walking,none,none
2023-07-07 19:23:08.506518,175,26,walking,none,none
